代码,代码,名称,类型,成立日期,基金经理,公司名称,基金简称,基金类型,发行时间,估值日期,估值涨幅,累计净值,单位净值,申购净值,申购报价,净值日期,申购状态,赎回状态,费率,申购步长
015593,015593,国泰金鑫股票C,未知,未知,未知,未知,国泰金鑫股票C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
011452,011452,华泰柏瑞质量成长C,未知,未知,未知,未知,华泰柏瑞质量成长C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
019415,019415,南方港股医药行业混合发起(QDII)A,未知,未知,未知,未知,南方港股医药行业混合发起,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.12,10
005245,005245,国泰聚优价值灵活配置混合C,未知,未知,未知,未知,国泰聚优价值灵活配置混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
014225,014225,大成聚优成长混合C,未知,未知,未知,未知,大成聚优成长混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
004605,004605,富国新活力灵活配置混合C,未知,未知,未知,未知,富国新活力灵活配置混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
015596,015596,国泰国证有色金属行业指数(LOF)C,未知,未知,未知,未知,国泰国证有色金属行业指数,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
019416,019416,南方港股医药行业混合发起(QDII)C,未知,未知,未知,未知,南方港股医药行业混合发起,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
004745,004745,长盛创新驱动混合A,未知,未知,未知,未知,长盛创新驱动混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
001864,001864,中海魅力长三角混合,未知,未知,未知,未知,中海魅力长三角混合,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
011486,011486,博时创新精选混合A,未知,未知,未知,未知,博时创新精选混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
005287,005287,海富通创业板增强C,未知,未知,未知,未知,海富通创业板增强C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
014306,014306,华泰柏瑞中证500指数增强C,未知,未知,未知,未知,华泰柏瑞中证500指数增强C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
001877,001877,宝盈国家安全沪港深股票A,未知,未知,未知,未知,宝盈国家安全沪港深股票A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
004784,004784,招商稳健优选股票A,未知,未知,未知,未知,招商稳健优选股票A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
015608,015608,信澳转型创新股票C,未知,未知,未知,未知,信澳转型创新股票C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
011487,011487,博时创新精选混合C,未知,未知,未知,未知,博时创新精选混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
019426,019426,中银数字经济混合A,未知,未知,未知,未知,中银数字经济混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
005300,005300,万家成长优选混合C,未知,未知,未知,未知,万家成长优选混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
014328,014328,格林新兴产业混合C,未知,未知,未知,未知,格林新兴产业混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
015630,015630,申万菱信乐融一年持有混合A,未知,未知,未知,未知,申万菱信乐融一年持有混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
001885,001885,中欧新蓝筹混合E,未知,未知,未知,未知,中欧新蓝筹混合E,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
004818,004818,国寿安保目标策略混合发起A,未知,未知,未知,未知,国寿安保目标策略混合发起A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
011512,011512,天弘中证新能源车A,未知,未知,未知,未知,天弘中证新能源车A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.10,10
019427,019427,中银数字经济混合C,未知,未知,未知,未知,中银数字经济混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
014335,014335,中信保诚周期轮动混合(LOF)C,未知,未知,未知,未知,中信保诚周期轮动混合,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
004819,004819,国寿安保目标策略混合发起C,未知,未知,未知,未知,国寿安保目标策略混合发起C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
001892,001892,长盛新兴成长混合,未知,未知,未知,未知,长盛新兴成长混合,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
011598,011598,信澳医药健康混合A,未知,未知,未知,未知,信澳医药健康混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
015631,015631,申万菱信乐融一年持有混合C,未知,未知,未知,未知,申万菱信乐融一年持有混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
019431,019431,永赢睿信混合A,未知,未知,未知,未知,永赢睿信混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
005374,005374,中加紫金灵活配置混合C,未知,未知,未知,未知,中加紫金灵活配置混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
014340,014340,长江智能制造混合发起式C,未知,未知,未知,未知,长江智能制造混合发起式C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
001900,001900,诺安精选价值混合A,未知,未知,未知,未知,诺安精选价值混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
004890,004890,中邮健康文娱灵活配置混合A,未知,未知,未知,未知,中邮健康文娱灵活配置混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
011630,011630,东财有色增强A,未知,未知,未知,未知,东财有色增强A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
019432,019432,永赢睿信混合C,未知,未知,未知,未知,永赢睿信混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
005391,005391,工银创业板ETF联接C,未知,未知,未知,未知,工银创业板ETF联接C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
015641,015641,银华数字经济股票发起式A,未知,未知,未知,未知,银华数字经济股票发起式A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
014345,014345,鹏华中证500指数增强C,未知,未知,未知,未知,鹏华中证500指数增强C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
011631,011631,东财有色增强C,未知,未知,未知,未知,东财有色增强C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
005001,005001,交银持续成长主题混合A,未知,未知,未知,未知,交银持续成长主题混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
001970,001970,泰信鑫选灵活配置混合A,未知,未知,未知,未知,泰信鑫选灵活配置混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
015642,015642,银华数字经济股票发起式C,未知,未知,未知,未知,银华数字经济股票发起式C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
019457,019457,平安先进制造主题股票发起A,未知,未知,未知,未知,平安先进制造主题股票发起A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
005491,005491,兴全合宜混合(LOF)C,未知,未知,未知,未知,兴全合宜混合,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
014353,014353,东方创新成长混合C,未知,未知,未知,未知,东方创新成长混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
005117,005117,金信价值精选混合A,未知,未知,未知,未知,金信价值精选混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.08,10
001985,001985,富国低碳新经济混合A,未知,未知,未知,未知,富国低碳新经济混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
011635,011635,富国港股通策略精选混合A,未知,未知,未知,未知,富国港股通策略精选混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
015683,015683,景顺长城科技创新混合C,未知,未知,未知,未知,景顺长城科技创新混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
019458,019458,平安先进制造主题股票发起C,未知,未知,未知,未知,平安先进制造主题股票发起C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
001998,001998,工银新焦点混合C,未知,未知,未知,未知,工银新焦点混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
014405,014405,中欧多元价值三年持有混合C,未知,未知,未知,未知,中欧多元价值三年持有混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
005118,005118,金信价值精选混合C,未知,未知,未知,未知,金信价值精选混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
011636,011636,富国港股通策略精选混合C,未知,未知,未知,未知,富国港股通策略精选混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
015686,015686,富国新兴产业股票C,未知,未知,未知,未知,富国新兴产业股票C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
005608,005608,华宝中证500增强C,未知,未知,未知,未知,华宝中证500增强C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
014473,014473,景顺长城远见成长混合C,未知,未知,未知,未知,景顺长城远见成长混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
019498,019498,兴证全球创新优势混合A,未知,未知,未知,未知,兴证全球创新优势混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
002052,002052,诺安稳健回报混合C,未知,未知,未知,未知,诺安稳健回报混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
005142,005142,国联沪港深大消费主题A,未知,未知,未知,未知,国联沪港深大消费主题A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
011643,011643,嘉实时代先锋三年持有混合A,未知,未知,未知,未知,嘉实时代先锋三年持有混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
005627,005627,富国中证高端制造指数增强型(LOF)C,未知,未知,未知,未知,富国中证高端制造指数增强型,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
015690,015690,富国中小盘精选混合C,未知,未知,未知,未知,富国中小盘精选混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
019499,019499,兴证全球创新优势混合C,未知,未知,未知,未知,兴证全球创新优势混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
014507,014507,博时成长臻选混合C,未知,未知,未知,未知,博时成长臻选混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
005314,005314,万家中证1000指数增强C,未知,未知,未知,未知,万家中证1000指数增强C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
019514,019514,交银荣鑫灵活配置混合C,未知,未知,未知,未知,交银荣鑫灵活配置混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
002064,002064,华富产业升级灵活配置混合A,未知,未知,未知,未知,华富产业升级灵活配置混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
005143,005143,国联沪港深大消费主题C,未知,未知,未知,未知,国联沪港深大消费主题C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
011703,011703,中金鑫瑞优选一年持有混合,未知,未知,未知,未知,中金鑫瑞优选一年持有混合,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
015692,015692,富国通胀通缩主题轮动混合C,未知,未知,未知,未知,富国通胀通缩主题轮动混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
